TweetId,TweetOriginal,TweetProcess
457446,"@N_zamaaan عقیدہ وہی ہوتا ہےجو ایک شخص بیان کرتا ہےنہ وہ جو اسکی طرف منسوب کیاجائےاچھی طرح سن لو کہ بانی سلسلئہ احمدیہ کا ایمان تھا کہ رسول صلعم خاتم النبیین تھےقرآن خاتم الکتب ہےجس نےلاف گزاف،گالی گلوچ کی ہےوہ توبہ کرے۔اسی کی جان محفوظ ہےجو اسوہ رسول پرچلتا ہے 
مصلح موعود 
#Ahmadiyya https://t.co/wKeJqAdkTy","@N_zamaaan عقیدہ وہی ہوتا ہےجو ایک شخص بیان کرتا ہے نہ وہ جو اس کی طرف منسوب کیا جائے اچھی طرح سن لو کہ بانی سلسلئہ احمدیہ کا ایمان تھا کہ رسول صلعم خاتم النبیین تھے قرآن خاتم الکتب ہے جس نے لاف گزاف،گالی گلوچ کی ہے وہ توبہ کرے۔اسی کی جان محفوظ ہے جو اسوہ رسول پر چلتا ہے 
مصلح موعود 
 "
457490,@azadpanchi01 ساتھ اسحاق ڈار کے اکاؤنٹ کا سکرین شارٹ بھی لگا دیتے تاکه قوم کو سمجھنے میں آسانی هوتی که اسے کس نے باهر سے امپورٹ کر کے قوم پر مسلط کیا اور اب ملک کو تباه کروا کر اب بات دعاؤں اور وظیفوں پر آ گئی هے.,@azadpanchi01 ساتھ اسحاق ڈار کے اکاؤنٹ کا سکرین شارٹ بھی لگا دیتے تاکہ قوم کو سمجھنے میں آسانی ہوتی کہ اسے کس نے باہر سے امپورٹ کر کے قوم پر مسلط کیا اور اب ملک کو تباه کروا کر اب بات دعاؤں اور وظیفوں پر آ گئی هے.
457522,@yamm492015 ابھی صرف چند پنجابی بولے ہیں تو اگ لگ گئی اگر سارا پنجاب بول پڑا تو ان اترپردیشیوں کو موت پڑجانی,@yamm492015 ابھی صرف چند پنجابی بولے ہیں تو اگ لگ گئی اگر سارا پنجاب بول پڑا تو ان اترپردیشیوں کو موت پڑ جانی
457838,@mawadoodmeo امید ہے مفتی عبدالرحیم دیوبندیت کے سرسید ثابت ہوں گے,@mawadoodmeo امید ہے مفتی عبدالرحیم دیوبندیت کے سرسید ثابت ہوں گے
458421,"@FarooquiJameel تم اگر وقعی لفافے نہیں ھوں 
بھوٹ پالشی نہیں ھوں
چاپلوس نہیں ھوں
صرف ایک آزاد صحافی کا دعوے دار ھوں تو لبیک والے باتیں عمران یزید کے سامنے ضرور رکھنا جس میں کئ شھید شامل ھے کس باپ کے کہنے پر یہ سب کیا",@FarooquiJameel تم اگر وقعی لفافے نہیں ھوں بوٹ پالشی نہیں ھوں چاپلوس نہیں ھوں صرف ایک آزاد صحافی کا دعوے دار ھوں تو لبیک والے باتیں عمران یزید کے سامنے ضرور رکھنا جس میں کئ شھید شامل ھے کس باپ کے کہنے پر یہ سب کیا
458973,@ImranRiazKhan بھائی آپ کو کیا لگتا ہے ارشد شریف شہید بھائی کو اس کرپٹ عدلیہ سے انصاف مل پائے گا  کیونکہ ٹرانسپرنسی انٹرنیشنل نے جو پاکستانی عدلیہ کا کچا چٹھا کھول دیا اس سے ایک کہاوت کہ بھینسے سے دودھ کی امید لگانا,@ImranRiazKhan بھائی آپ کو کیا لگتا ہے ارشد شریف شہید بھائی کو اس کرپٹ عدلیہ سے انصاف مل پائے گا  کیونکہ ٹرانسپرنسی انٹرنیشنل نے جو پاکستانی عدلیہ کا کچا چٹھا کھول دیا اس سے ایک کہاوت کہ بھینسے سے دودھ کی امید لگانا
460050,"@ImranRiazKhan اتنی تکلیف تو امریکہ کو نہیں ہوئی ہوگی جتنی اس یوتھیے کو ہو رہی ہیں ۔
اور اس میں غلط کیا ہے امریکہ افغانستان میں شکست کے بعد شکست خوردہ ہی کہلائے گا",@ImranRiazKhan اتنی تکلیف تو امریکہ کو نہیں ہوئی ہوگی جتنی اس یوتھیے کو ہو رہی ہیں ۔ اور اس میں غلط کیا ہے امریکہ افغانستان میں شکست کے بعد شکست خوردہ ہی کہلائے گا
460167,@2Kazmi اوۓایرانی کتے وہ جعلی اکاوٴنٹ  بنایا  گیا  ہے,@2Kazmi اوۓ ایرانی کتے وہ جعلی اکاوٴنٹ  بنایا  گیا  ہے
460226,@Multan_PTI2020 @AsifAli50583682 @Punjabi60510292 @astrayrenegade پری زاد حرامزادہ مائینڈ کر گیا۔ تو یہ بتا سیستان میں تمھارا دارلاخلافہ کونسا تھا؟ تم وھاں کہاں کرتے تھے کہ تم ھو اصل ایران کے مالک۔ اور یہ بتاو ایرنی شاعر تم لوگوں کو ڈاکو چور، گندے حرامزادے کیوں کہتے تھے؟ کیوں انہوں نے تمھیں مار مار کر 1928 میں نکالا۔ تو پہلے اپنی تاریخ بتا ھمیں,@Multan_PTI2020 @AsifAli50583682 @Punjabi60510292 @astrayrenegade پری زاد حرامزادہ مائینڈ کر گیا۔ تو یہ بتا سیستان میں تمھارا دارلاخلافہ کونسا تھا؟ تم وھاں کہاں کرتے تھے کہ تم ھو اصل ایران کے مالک۔ اور یہ بتاو ایرنی شاعر تم لوگوں کو ڈاکو چور، گندے حرامزادے کیوں کہتے تھے؟ کیوں انہوں نے تمھیں مار مار کر 1928 میں نکالا۔ تو پہلے اپنی تاریخ بتا ھمیں
460240,"@Shiffa_ZY جی بے عیرت آفتاب نے 

پنجابیوں کو اپنے پروگرام میں بھکاری دیکھایا 

اور پختون  اسلحہ  فروش
ہیروئین فروش 
چرس فروش 
 دختر فروش قوم کو عیرت مند https://t.co/Lmk7AJ5rqO","@Shiffa_ZY جی بےعیرت آفتاب نے پنجابیوں کو اپنے پروگرام میں بھکاری دیکھایا اور پختون  اسلحہ  فروش ہیروئین فروش  چرس فروش 
دختر فروش قوم کو عیرت مند "
460267,"پیاز ادرک اور دیگر اشیا کی قیمت آسمان سے بھی اُوپر جانے والی ہے۔ کئی سو کنٹینر پورٹ پر پھنسے ہُوۓ ہیں اور اسٹیٹ بینک کے پاس ادائیگی کے لئیے ڈالر نہیں 

اگر یہ دیوالیہ نہیں تو اور کیا ہے کہ ہمارے پاس اتنی چھوٹی سے ادائیگی کے لئیے ڈالر نہیں۔ 

اس رجیم چینج پرلعنت۔😥😥😥🇵🇰 https://t.co/5aagQzlDw0","پیاز ادرک اور دیگر اشیا کی قیمت آسمان سے بھی اُوپر جانے والی ہے۔ کئی سو کنٹینر پورٹ پر پھنسے ہُوۓ ہیں اور اسٹیٹ بینک کے پاس ادائیگی کے لئیے ڈالر نہیں 

اگر یہ دیوالیہ نہیں تو اور کیا ہے کہ ہمارے پاس اتنی چھوٹی سے ادائیگی کے لئیے ڈالر نہیں۔ 

اس رجیم چینج پر لعنت۔😥😥😥🇵🇰 "
460418,"باجواہ،ہندستانی اور امریکی نواز جرنیلوں نے ملک میں فسطائیت اور لا قانونیت کا بازار گرم کر کے رکھا ہوا ہے۔
باجواہ امریکہ اور ہندوستان کا بڑا ایجنٹ تھا جسکے باقیات اج بھی فوجی دستوں میں موجود ہیں۔
ملک کی خاطر آواز اُٹھانے والے ہر شہری کو ڈرانے کی کوشش کر رہے ہیں https://t.co/XGRT9zHLOJ","باجوہ ،ہندستانی اور امریکی نواز جرنیلوں نے ملک میں فسطائیت اور لاقانونیت کا بازار گرم کرکے رکھا ہوا ہے۔
باجوہ امریکہ اور ہندوستان کا بڑا ایجنٹ تھا جس کے باقیات آج بھی فوجی دستوں میں موجود ہیں۔
ملک کی خاطر آواز اُٹھانے والے ہر شہری کو ڈرانے کی کوشش کر رہے ہیں "
460471,تو یہ کمینہ یہاں کیا کررہاہے https://t.co/2n0lWdeUsI,"تو یہ کمینہ یہاں کیا کر رہا ہے "
460564,"@S786U اس میں کوئی شک نہیں
الحمدللہ دعوت اسلامی جب سے بنی دیوبندی کی دوکانداری بند ہوچکی ہے
اسی طرح جب سے تحریک لبیک بنی لبرلز سیاسی دہشت گرد گروپوں کی دوکانداریاں بھی بند ہوتی دیکھائی دے رہی ہیں","@S786U اس میں کوئی شک نہیں
الحمد للہ دعوت اسلامی جب سے بنی دیوبندی کی دوکانداری بند ہوچکی ہے
اسی طرح جب سے تحریک لبیک بنی لبرلز سیاسی دہشت گرد گروپوں کی دوکانداریاں بھی بند ہوتی دیکھائی دے رہی ہیں"
460647,"@SamiSwati_ @juipakofficial ماشاءاللہ
قائد جمعیت حضرت مولانا فضل الرحمن صاحب دامت برکاتہم العالیہ
کی جرات کو سلام پیش کرتے ہیں","@SamiSwati_ @juipakofficial ماشاء اللہ
قائد جمعیت حضرت مولانا فضل الرحمن صاحب دامت برکاتہم العالیہ
کی جرات کو سلام پیش کرتے ہیں"
460729,"@ImranRiazKhan پٹواری اس پوسٹ سے دور رہیں

دلہن کی خواہش کے مطابق دولہےنے شادی کے دن اپنی دلہن کو گدھا گفٹ کردیا،
پٹواری اس پوسٹ سے دور راہیں https://t.co/vwy1pXbWoI","@ImranRiazKhan پٹواری اس پوسٹ سے دور رہیں دلہن کی خواہش کے مطابق دولہے نے شادی کے دن اپنی دلہن کو گدھا گفٹ کر دیا، پٹواری اس پوسٹ سے دور راہیں "
460937,"قادیانیوں کی حمایتی پارٹی PTIجس نےکرتارپوررہداری اورقادیانیوں کی مکمل حمایت کی
ویڈیولازمی دیکھیں
اوروہیوتھی بھی دیکھیں جوکہتےھیں نیازی یہودی یاقادیانی نہیں؟؟؟ https://t.co/9KZDCk9jUE","قادیانیوں کی حمایتی پارٹی PTIجس نے کرتار پور رہداری اور قادیانیوں کی مکمل حمایت کی
ویڈیو لازمی دیکھیں
اور وہ یوتھی بھی دیکھیں جو کہتے ھیں نیازی یہودی یا قادیانی نہیں؟؟؟ "
461028,@fatima50201426 @PakizaButt16 @gayatrikendrar1 @Aiymaan_alima @Afshee14Afsheen @bibiFat73286564 @ShaSaym @Shabanamalikisl @Salmakhan4747 شرم کرو جمعہ مبارک لکھ کر تصویر کونسی لگائی ہے,@Shabanamalikisl @Salmakhan4747 شرم کرو جمعہ مبارک لکھ کر تصویر کونسی لگائی ہے
461054,@Jooookeeeerrrr بغیرت انسان اس نےتو کل ہی مرشد کو الٹا لٹکا دیا تھا،🖐🖐,@Jooookeeeerrrr بغیرت انسان اس نے تو کل ہی مرشد کو الٹا لٹکا دیا تھا  🖐🖐
461269,@mu_sulman @CMShehbaz قادیانی تا قیامت کافر ہین مرتد کافر ہین,@mu_sulman @CMShehbaz قادیانی تا قیامت کافر ہیں مرتد کافر ہیں
461351,@Minhas199 @sknawaz1978 بکچودی کا حساب اس بات سے لاگا لیں کہ ایک اتر پردیش کا لوندا اپنے آپکو سید کہلوا رہا ہے تم جیسے نہی پنجابی جو ڈی این اے بدل لیں نا مشکل وقت میں کبھی ادھر بھاگ جائین نا کبھی ادھر جتنے بھی مشکل وقت ائے پنجابی زمین چھوڑ کے نہیں بھاگا کوٹھے کی پیداوار کیا بکتی ہے اس سے فرق نہیں پڑتا,@Minhas199 @sknawaz1978 بکچودی کا حساب اس بات سے لگا لیں کہ ایک اتر پردیش کا لونڈا اپنے آپ کو سید کہلوا رہا ہے تم جیسے نہی پنجابی جو ڈی این اے بدل لیں نا مشکل وقت میں کبھی ادھر بھاگ جائیں نا کبھی ادھر جتنے بھی مشکل وقت آئے پنجابی زمین چھوڑ کے نہیں بھاگا کوٹھے کی پیداوار کیا بکتی ہے اس سے فرق نہیں پڑتا
461365,@ShahidKhnAbbasi سب سے بڑا بےغیرت انسان جو زمین پر ایا وہ عمران قادیانی ہے,@ShahidKhnAbbasi سب سے بڑا بےغیرت انسان جو زمین پر آیا وہ عمران قادیانی ہے
461384,@AmatulM @sunysab12 @komal_106_ @MemonaMushtaq یزید نےآپکے ساتھ جوچند مٹھی بھرآخرپراہل بیت مرد رہ گئےتھےانھیں ایک لشکر کثیر کی ہاتھوں قتل کرکےاسوقت فتح کےشادیانےتوبجالیئےمگر تاریخ نےاسکےمنہہ پروہ کالک ملی کہ اگرآج اسکی کچھ نسل بچ کرچل بھی رہی ہےتووہ بھی اسپر لعنتیں بجھوا رہی ہےکیونکہ ہرمسلمان اس سانحہ پرلعنت ڈالتاہے,@AmatulM @sunysab12 @komal_106_ @MemonaMushtaq یزید نے آپ کے ساتھ جو چند مٹھی بھر آخر پر اہل بیت مرد رہ گئے تھے انھیں ایک لشکر کثیر کی ہاتھوں قتل کرکے اس وقت فتح کے شادیانے تو بجا لیئے مگر تاریخ نے اس کے منہ پر وہ کالک ملی کہ اگر آج اس کی کچھ نسل بچ کر چل بھی رہی ہے تو وہ بھی اس پر لعنتیں بجھوا رہی ہے کیونکہ ہر مسلمان اس سانحہ پر لعنت ڈالتا ہے
461469,@AnjumkhanzadaY2 @hayat_kh1 @Shamylaroy @aftabniazi007 بھائی صاحب وی لوگ اپنے باپ کی تصدیق نہیں کر سکتے ڈیلی میل پاکستان کا اخبار نہیں ہےاور نہ اے آر وائی نیوز کا اخبار ھے اب حرامی کی اولاد نیازی قادیانی کو پچھواڑے پر لات مار بن گالہ کے کوڑے دان میں پھینک دیا جائے,@AnjumkhanzadaY2 @hayat_kh1 @Shamylaroy @aftabniazi007 بھائی صاحب وی لوگ اپنے باپ کی تصدیق نہیں کر سکتے ڈیلی میل پاکستان کا اخبار نہیں ہےاور نہ اے آر وائی نیوز کا اخبار ھے اب حرامی کی اولاد نیازی قادیانی کو پچھواڑے پر لات مار بنی گالہ کے کوڑے دان میں پھینک دیا جائے
461476,@MaleehaHashmey یہ یوتھن اس وقت خاموش تھی جب سواتی غلاظت بک رہا تھا اب جب پکڑا گیا ہے تو رونے لگ گئی ہے انکو کھلہ چھٹی دو جس طرح مرضی بک بک کرتے رہیں پکڑے جائیں تو فوج بری عدلیہ بری سب برے بس یوتھیا درست,@MaleehaHashmey یہ یوتھن اس وقت خاموش تھی جب سواتی غلاظت بک رہا تھا اب جب پکڑا گیا ہے تو رونے لگ گئی ہے انکو کھلی چھٹی دو جس طرح مرضی بک بک کرتے رہیں پکڑے جائیں تو فوج بری عدلیہ بری سب برے بس یوتھیا درست
461575,"@juipakofficial ہمیشہ دوسروں پر ڈائریکٹ کفر کے فتوے لگانے والا اور اپنے آپ کو پانچ لاکھ علماء کا استاد کہنے والا فضل رامان  خیمہ چور نکلا
😖😖","@juipakofficial ہمیشہ دوسروں پر ڈائریکٹ کفر کے فتوے لگانے والا اور اپنے آپ کو پانچ لاکھ علماء کا استاد کہنے والا فضل الرحمن  خیمہ چور نکلا
😖😖"
